"trial_name","trial_number","key_pressed","correctness","RT","b","n","question","picture","picture_number","degree","key1","key2","expected","correct","QUD","response_checked","startDate","startTime","age","gender","education","languages","comments","endTime","timeSpent","experiment_id",
"key_press_2A","1","n","correct","8641","same","different","Are the objects same or different?","images/13_50_different.jpg","49","50","b","n","different","different","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","2","b","correct","9430","same","different","Are the objects same or different?","images/13_50_same.jpg","50","50","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","3","n","incorrect","11586","same","different","Are the objects same or different?","images/6_50_same.jpg","22","50","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","4","b","correct","5508","same","different","Are the objects same or different?","images/12_50_same.jpg","46","50","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","5","b","correct","5002","same","different","Are the objects same or different?","images/1_150_same.jpg","4","150","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","6","n","correct","6393","same","different","Are the objects same or different?","images/15_150_different.jpg","59","150","b","n","different","different","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","7","b","correct","4956","same","different","Are the objects same or different?","images/2_50_same.jpg","6","50","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","8","n","correct","6754","same","different","Are the objects same or different?","images/12_150_different.jpg","47","150","b","n","different","different","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","9","b","correct","4346","same","different","Are the objects same or different?","images/3_50_same.jpg","10","50","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","10","b","correct","4810","same","different","Are the objects same or different?","images/14_150_same.jpg","56","150","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","11","n","correct","5279","same","different","Are the objects same or different?","images/10_50_different.jpg","37","50","b","n","different","different","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","12","b","correct","5664","same","different","Are the objects same or different?","images/13_150_same.jpg","52","150","b","n","same","same","","false","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","1","n","correct","3640","same","different","Are the objects same or different?","images/13_50_different.jpg","49","50","b","n","different","different","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","2","b","correct","3990","same","different","Are the objects same or different?","images/13_50_same.jpg","50","50","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","3","n","incorrect","4378","same","different","Are the objects same or different?","images/6_50_same.jpg","22","50","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","4","b","correct","3661","same","different","Are the objects same or different?","images/12_50_same.jpg","46","50","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","5","b","correct","4304","same","different","Are the objects same or different?","images/1_150_same.jpg","4","150","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","6","n","correct","4029","same","different","Are the objects same or different?","images/15_150_different.jpg","59","150","b","n","different","different","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","7","b","correct","3791","same","different","Are the objects same or different?","images/2_50_same.jpg","6","50","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","8","n","correct","4293","same","different","Are the objects same or different?","images/12_150_different.jpg","47","150","b","n","different","different","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","9","b","correct","3452","same","different","Are the objects same or different?","images/3_50_same.jpg","10","50","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","10","b","correct","4113","same","different","Are the objects same or different?","images/14_150_same.jpg","56","150","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","11","n","correct","6234","same","different","Are the objects same or different?","images/10_50_different.jpg","37","50","b","n","different","different","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","12","b","correct","3249","same","different","Are the objects same or different?","images/13_150_same.jpg","52","150","b","n","same","same","","true","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","13","b","correct","4524","same","different","Are the objects same or different?","images/15_150_same.jpg","60","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","14","b","correct","5105","same","different","Are the objects same or different?","images/3_150_same.jpg","12","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","15","n","correct","3210","same","different","Are the objects same or different?","images/14_50_different.jpg","53","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","16","b","correct","7312","same","different","Are the objects same or different?","images/2_150_same.jpg","8","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","17","n","correct","4599","same","different","Are the objects same or different?","images/3_50_different.jpg","9","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","18","n","incorrect","5879","same","different","Are the objects same or different?","images/7_150_same.jpg","28","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","19","n","correct","3769","same","different","Are the objects same or different?","images/2_50_different.jpg","5","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","20","b","correct","3785","same","different","Are the objects same or different?","images/8_50_same.jpg","30","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","21","b","correct","3386","same","different","Are the objects same or different?","images/5_50_same.jpg","18","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","22","b","correct","5337","same","different","Are the objects same or different?","images/11_150_same.jpg","44","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","23","n","incorrect","4853","same","different","Are the objects same or different?","images/6_150_same.jpg","24","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","24","b","correct","3439","same","different","Are the objects same or different?","images/10_50_same.jpg","38","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","25","b","correct","3692","same","different","Are the objects same or different?","images/14_50_same.jpg","54","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","26","b","correct","3651","same","different","Are the objects same or different?","images/11_50_same.jpg","42","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","27","n","correct","3426","same","different","Are the objects same or different?","images/13_150_different.jpg","51","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","28","n","correct","3186","same","different","Are the objects same or different?","images/11_150_different.jpg","43","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","29","n","correct","4332","same","different","Are the objects same or different?","images/14_150_different.jpg","55","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","30","b","correct","3932","same","different","Are the objects same or different?","images/4_150_same.jpg","16","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","31","b","correct","3939","same","different","Are the objects same or different?","images/8_150_same.jpg","32","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","32","n","correct","3529","same","different","Are the objects same or different?","images/6_150_different.jpg","23","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","33","b","correct","3385","same","different","Are the objects same or different?","images/12_150_same.jpg","48","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","34","b","correct","5381","same","different","Are the objects same or different?","images/10_150_same.jpg","40","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","35","b","correct","3857","same","different","Are the objects same or different?","images/9_150_same.jpg","36","150","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","36","n","correct","3183","same","different","Are the objects same or different?","images/12_50_different.jpg","45","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","37","n","correct","3238","same","different","Are the objects same or different?","images/1_50_different.jpg","1","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","38","n","correct","4068","same","different","Are the objects same or different?","images/5_150_different.jpg","19","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","39","n","correct","5663","same","different","Are the objects same or different?","images/3_150_different.jpg","11","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","40","b","correct","3077","same","different","Are the objects same or different?","images/1_50_same.jpg","2","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","41","b","correct","3787","same","different","Are the objects same or different?","images/15_50_same.jpg","58","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","42","b","correct","4191","same","different","Are the objects same or different?","images/9_50_same.jpg","34","50","b","n","same","same","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","43","n","correct","3645","same","different","Are the objects same or different?","images/6_50_different.jpg","21","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","44","n","correct","5683","same","different","Are the objects same or different?","images/7_50_different.jpg","25","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","45","n","correct","4284","same","different","Are the objects same or different?","images/4_150_different.jpg","15","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","46","b","incorrect","6973","same","different","Are the objects same or different?","images/7_150_different.jpg","27","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","47","n","correct","4027","same","different","Are the objects same or different?","images/8_150_different.jpg","31","150","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
"key_press_2A","48","n","correct","5552","same","different","Are the objects same or different?","images/4_50_different.jpg","13","50","b","n","different","different","","NA","Thu May 16 2019 11:20:09 GMT+0200 (Mitteleuropäische Sommerzeit)","1557998409893","","female","","","","1557999038773","10.481333333333333","INSERT_A_NUMBER",
